trial,tau_scaler,theta_scaler,prob_succ_no_ai,prob_succ_other_decision,ai_count,human_count,prob_other_decision
13,1.2,5.0,0.8466666666666667,0.91,17,4,0.46257015465625057
13,1.4,5.0,0.9466666666666667,0.9833333333333333,17,4,0.4337256058045607
13,1.6,5.0,0.9833333333333333,0.99,17,4,0.4013123398875481
13,1.8,5.0,0.9966666666666667,0.9966666666666667,17,4,0.40131233988754794
13,2.0,5.0,1.0,1.0,17,4,0.3973146620215083
13,0.6,6.0,0.16666666666666666,0.31333333333333335,17,4,0.569546223939229
13,0.8,6.0,0.3933333333333333,0.5966666666666667,17,4,0.5793242521487495
13,1.0,6.0,0.6733333333333333,0.8166666666666667,17,4,0.5099986668799654
13,1.2,6.0,0.8466666666666667,0.91,17,4,0.45512110762642
13,1.4,6.0,0.9466666666666667,0.9833333333333333,17,4,0.4206757478512506
13,1.6,6.0,0.9833333333333333,0.99,17,4,0.382252125230751
13,1.8,6.0,0.9966666666666667,0.9966666666666667,17,4,0.382252125230751
13,2.0,6.0,1.0,1.0,17,4,0.3775406687981456
13,0.6,7.0,0.16666666666666666,0.31333333333333335,17,4,0.5809481051484585
13,0.8,7.0,0.3933333333333333,0.5966666666666667,17,4,0.5922641830607915
13,1.0,7.0,0.6733333333333333,0.8166666666666667,17,4,0.5116645498437118
13,1.2,7.0,0.8466666666666667,0.91,17,4,0.44769209042567476
13,1.4,7.0,0.9466666666666667,0.9833333333333333,17,4,0.40773581693920863
13,1.6,7.0,0.9833333333333333,0.99,17,4,0.3635474597184336
13,1.8,7.0,0.9966666666666667,0.9966666666666667,17,4,0.36354745971843355
13,2.0,7.0,1.0,1.0,17,4,0.35816595491126907
13,0.6,8.0,0.16666666666666666,0.31333333333333335,17,4,0.5922641830607915
13,0.8,8.0,0.3933333333333333,0.5966666666666667,17,4,0.6050774189417375
13,1.0,8.0,0.6733333333333333,0.8166666666666667,17,4,0.5133301737382323
13,1.2,8.0,0.8466666666666667,0.91,17,4,0.4402863507328072
13,1.4,8.0,0.9466666666666667,0.9833333333333333,17,4,0.3949225810582625
13,1.6,8.0,0.9833333333333333,0.99,17,4,0.34524653939368083
13,1.8,8.0,0.9966666666666667,0.9966666666666667,17,4,0.3452465393936807
13,2.0,8.0,1.0,1.0,17,4,0.3392436312341829
14,0.6,1.0,0.0,0.0,17,4,0.51499550161941
14,0.8,1.0,0.0,0.0,17,4,0.5158280430170562
14,1.0,1.0,0.0,0.0,17,4,0.5116645498437119
14,1.2,1.0,0.0,0.0,17,4,0.505833068687248
14,1.4,1.0,0.0,0.0,17,4,0.4950001666600003
14,1.6,1.0,0.0,0.0,17,4,0.4916674381858807
14,1.8,1.0,0.0,0.0,17,4,0.49250056244937956
14,2.0,1.0,0.0,0.0,17,4,0.4925005624493796
14,0.6,2.0,0.0,0.0,17,4,0.5299640517645717
14,0.8,2.0,0.0,0.0,17,4,0.5316243949817686
14,1.0,2.0,0.0,0.0,17,4,0.5233164098038501
14,1.2,2.0,0.0,0.0,17,4,0.5116645498437118
14,1.4,2.0,0.0,0.0,17,4,0.4900013331200345
14,1.6,2.0,0.0,0.0,17,4,0.4833395034305885
14,1.8,2.0,0.0,0.0,17,4,0.4850044983805899
14,2.0,2.0,0.0,0.0,17,4,0.48500449838058995
14,0.6,3.0,0.0,0.0,17,4,0.5448788923735801
14,0.8,3.0,0.0,0.0,17,4,0.5473576181430893
14,1.0,3.0,0.0,0.0,17,4,0.5349429451582145
14,1.2,3.0,0.0,0.0,17,4,0.5174928576663897
14,1.4,3.0,0.0,0.0,17,4,0.48500449838058995
14,1.6,3.0,0.0,0.0,17,4,0.47502081252106004
14,1.8,3.0,0.0,0.0,17,4,0.47751517520819986
14,2.0,3.0,0.0,0.0,17,4,0.47751517520819997
14,0.6,4.0,0.0,0.0,17,4,0.5597136492671929
14,0.8,4.0,0.0,0.0,17,4,0.5629967770624005
14,1.0,4.0,0.0,0.0,17,4,0.5465316309986001
14,1.2,4.0,0.0,0.0,17,4,0.5233164098038501
14,1.4,4.0,0.0,0.0,17,4,0.48001065984441815
14,1.6,4.0,0.0,0.0,17,4,0.46671596174886876
14,1.8,4.0,0.0,0.0,17,4,0.4700359482354282
14,2.0,4.0,0.0,0.0,17,4,0.4700359482354283
14,0.6,5.0,0.0,0.0,17,4,0.574442516811659
14,0.8,5.0,0.0,0.0,17,4,0.5785116791685816
14,1.0,5.0,0.0,0.0,17,4,0.5580701058739534
14,1.2,5.0,0.0,0.0,17,4,0.5291336290720469
14,1.4,5.0,0.0,0.0,17,4,0.47502081252106
14,1.6,5.0,0.0,0.0,17,4,0.4584295167832002
14,1.8,5.0,0.0,0.0,17,4,0.46257015465625034
14,2.0,5.0,0.0,0.0,17,4,0.4625701546562504
14,0.6,6.0,0.0,0.0,17,4,0.5890404340586651
14,0.8,6.0,0.0,0.0,17,4,0.5938731029341426
14,1.0,6.0,0.0,0.0,17,4,0.5695462239392289
14,1.2,6.0,0.0,0.0,17,4,0.5349429451582144
14,1.4,6.0,0.0,0.0,17,4,0.47003594823542827
14,1.6,6.0,0.0,0.0,17,4,0.45016600268752205
14,1.8,6.0,0.0,0.0,17,4,0.45512110762642005
14,2.0,6.0,0.0,0.0,17,4,0.45512110762642016
14,0.6,7.0,0.0,0.0,17,4,0.6034832498647262
14,0.8,7.0,0.0,0.0,17,4,0.6090530101007702
14,1.0,7.0,0.0,0.0,17,4,0.5809481051484585
14,1.2,7.0,0.0,0.0,17,4,0.5407427963089436
14,1.4,7.0,0.0,0.0,17,4,0.4650570548417855
14,1.6,7.0,0.0,0.0,17,4,0.44192989412604666
14,1.8,7.0,0.0,0.0,17,4,0.4476920904256747
14,2.0,7.0,0.0,0.0,17,4,0.447692090425675
14,0.6,8.0,0.0,0.0,17,4,0.617747874769249
14,0.8,8.0,0.0,0.0,17,4,0.6240247388269247
14,1.0,8.0,0.0,0.0,17,4,0.5922641830607914
14,1.2,8.0,0.0,0.0,17,4,0.5465316309986
14,1.4,8.0,0.0,0.0,17,4,0.46008511544443426
14,1.6,8.0,0.0,0.0,17,4,0.4337256058045608
14,1.8,8.0,0.0,0.0,17,4,0.44028635073280703
14,2.0,8.0,0.0,0.0,17,4,0.4402863507328072
15,0.6,1.0,0.13666666666666666,0.3333333333333333,16,5,0.5166604965694114
15,0.8,1.0,0.3433333333333333,0.6066666666666667,16,5,0.5316243949817686
15,1.0,1.0,0.61,0.8066666666666666,16,5,0.5407427963089437
15,1.2,1.0,0.8266666666666667,0.9233333333333333,16,5,0.5448788923735801
15,1.4,1.0,0.9266666666666666,0.9766666666666667,16,5,0.542397940774351
15,1.6,1.0,0.99,0.9833333333333333,16,5,0.5407427963089437
15,1.8,1.0,1.0,0.9966666666666667,16,5,0.5399148845555657
15,2.0,1.0,1.0,1.0,16,5,0.5366010793535907
15,0.6,2.0,0.13666666666666666,0.3333333333333333,16,5,0.5332840382511312
15,0.8,2.0,0.3433333333333333,0.6066666666666667,16,5,0.5629967770624005
15,1.0,2.0,0.61,0.8066666666666666,16,5,0.5809481051484585
15,1.2,2.0,0.8266666666666667,0.9233333333333333,16,5,0.5890404340586651
15,1.4,2.0,0.9266666666666666,0.9766666666666667,16,5,0.5841905229354074
15,1.6,2.0,0.99,0.9833333333333333,16,5,0.5809481051484585
15,1.8,2.0,1.0,0.9966666666666667,16,5,0.5793242521487494
15,2.0,2.0,1.0,1.0,16,5,0.5728119915700138
15,0.6,3.0,0.13666666666666666,0.3333333333333333,16,5,0.549833997312478
15,0.8,3.0,0.3433333333333333,0.6066666666666667,16,5,0.5938731029341427
15,1.0,3.0,0.61,0.8066666666666666,16,5,0.6201064323430902
15,1.2,3.0,0.8266666666666667,0.9233333333333333,16,5,0.6318124177361016
15,1.4,3.0,0.9266666666666666,0.9766666666666667,16,5,0.6248064744684294
15,1.6,3.0,0.99,0.9833333333333333,16,5,0.62010643234309
15,1.8,3.0,1.0,0.9966666666666667,16,5,0.617747874769249
15,2.0,3.0,1.0,1.0,16,5,0.6082590307465143
15,0.6,4.0,0.13666666666666666,0.3333333333333333,16,5,0.5662743941954392
15,0.8,4.0,0.3433333333333333,0.6066666666666667,16,5,0.6240247388269247
15,1.0,4.0,0.61,0.8066666666666666,16,5,0.6577612281002926
15,1.2,4.0,0.8266666666666667,0.9233333333333333,16,5,0.6726070170677605
15,1.4,4.0,0.9266666666666666,0.9766666666666667,16,5,0.6637386974043527
15,1.6,4.0,0.99,0.9833333333333333,16,5,0.6577612281002926
15,1.8,4.0,1.0,0.9966666666666667,16,5,0.6547534606063192
15,2.0,4.0,1.0,1.0,16,5,0.6425999592827027
15,0.6,5.0,0.13666666666666666,0.3333333333333333,16,5,0.5825702064623147
15,0.8,5.0,0.3433333333333333,0.6066666666666667,16,5,0.6532449007182834
15,1.0,5.0,0.61,0.8066666666666666,16,5,0.693528308197921
15,1.2,5.0,0.8266666666666667,0.9233333333333333,16,5,0.7109495026250039
15,1.4,5.0,0.9266666666666666,0.9766666666666667,16,5,0.7005671424739729
15,1.6,5.0,0.99,0.9833333333333333,16,5,0.6935283081979211
15,1.8,5.0,1.0,0.9966666666666667,16,5,0.6899744811276124
15,2.0,5.0,1.0,1.0,16,5,0.6755363229894542
15,0.6,6.0,0.13666666666666666,0.3333333333333333,16,5,0.598687660112452
15,0.8,6.0,0.3433333333333333,0.6066666666666667,16,5,0.6813537337890255
15,1.0,6.0,0.61,0.8066666666666666,16,5,0.7271082163411297
15,1.2,6.0,0.8266666666666667,0.9233333333333333,16,5,0.7464939833376621
15,1.4,6.0,0.9266666666666666,0.9766666666666667,16,5,0.7349725994665188
15,1.6,6.0,0.99,0.9833333333333333,16,5,0.7271082163411294
15,1.8,6.0,1.0,0.9966666666666667,16,5,0.7231218051243897
15,2.0,6.0,1.0,1.0,16,5,0.7068222210935674
15,0.6,7.0,0.13666666666666666,0.3333333333333333,16,5,0.6145944982675495
15,0.8,7.0,0.3433333333333333,0.6066666666666667,16,5,0.7082018109108575
15,1.0,7.0,0.61,0.8066666666666666,16,5,0.758291117231368
15,1.2,7.0,0.8266666666666667,0.9233333333333333,16,5,0.7790261077798122
15,1.4,7.0,0.9266666666666666,0.9766666666666667,16,5,0.7667410642285428
15,1.6,7.0,0.99,0.9833333333333333,16,5,0.7582911172313679
15,1.8,7.0,1.0,0.9966666666666667,16,5,0.7539887164489482
15,2.0,7.0,1.0,1.0,16,5,0.7362691494896231
15,0.6,8.0,0.13666666666666666,0.3333333333333333,16,5,0.6302602229177513
15,0.8,8.0,0.3433333333333333,0.6066666666666667,16,5,0.7336719810356634
15,1.0,8.0,0.61,0.8066666666666666,16,5,0.7869548340275105
15,1.2,8.0,0.8266666666666667,0.9233333333333333,16,5,0.8084546514385325
15,1.4,8.0,0.9266666666666666,0.9766666666666667,16,5,0.7957596977159082
15,1.6,8.0,0.99,0.9833333333333333,16,5,0.7869548340275105
15,1.8,8.0,1.0,0.9966666666666667,16,5,0.7824497764231124
15,2.0,8.0,1.0,1.0,16,5,0.7637470028054562
16,0.6,1.0,0.0,0.0,16,5,0.5216531151169002
16,0.8,1.0,0.0,0.0,16,5,0.5332840382511312
16,1.0,1.0,0.0,0.0,16,5,0.5357721111140789
16,1.2,1.0,0.0,0.0,16,5,0.5283030450758288
16,1.4,1.0,0.0,0.0,16,5,0.5283030450758288
16,1.6,1.0,0.0,0.0,16,5,0.5266414114504839
16,1.8,1.0,0.0,0.0,16,5,0.5241478655622194
16,2.0,1.0,0.0,0.0,16,5,0.5241478655622194
16,0.6,2.0,0.0,0.0,16,5,0.5432251644818576
16,0.8,2.0,0.0,0.0,16,5,0.5662743941954392
16,1.0,2.0,0.0,0.0,16,5,0.5711798826082736
16,1.2,2.0,0.0,0.0,16,5,0.55642528944941
16,1.4,2.0,0.0,0.0,16,5,0.5564252894494102
16,1.6,2.0,0.0,0.0,16,5,0.5531319780689512
16,1.8,2.0,0.0,0.0,16,5,0.5481833445504211
16,2.0,2.0,0.0,0.0,16,5,0.5481833445504211
16,0.6,3.0,0.0,0.0,16,5,0.5646362918030291
16,0.8,3.0,0.0,0.0,16,5,0.598687660112452
16,1.0,3.0,0.0,0.0,16,5,0.6058736684317606
16,1.2,3.0,0.0,0.0,16,5,0.5841905229354074
16,1.4,3.0,0.0,0.0,16,5,0.5841905229354074
16,1.6,3.0,0.0,0.0,16,5,0.5793242521487494
16,1.8,3.0,0.0,0.0,16,5,0.5719961329315185
16,2.0,3.0,0.0,0.0,16,5,0.5719961329315185
16,0.6,4.0,0.0,0.0,16,5,0.5858090215649849
16,0.8,4.0,0.0,0.0,16,5,0.6302602229177513
16,1.0,4.0,0.0,0.0,16,5,0.6395319681072323
16,1.2,4.0,0.0,0.0,16,5,0.6114314709070727
16,1.4,4.0,0.0,0.0,16,5,0.6114314709070727
16,1.6,4.0,0.0,0.0,16,5,0.6050774189417375
16,1.8,4.0,0.0,0.0,16,5,0.5954800102837482
16,2.0,4.0,0.0,0.0,16,5,0.5954800102837482
16,0.6,5.0,0.0,0.0,16,5,0.6066693561082114
16,0.8,5.0,0.0,0.0,16,5,0.6607563687658172
16,1.0,5.0,0.0,0.0,16,5,0.6718725724546255
16,1.2,5.0,0.0,0.0,16,5,0.6379936706609838
16,1.4,5.0,0.0,0.0,16,5,0.6379936706609838
16,1.6,5.0,0.0,0.0,16,5,0.6302602229177512
16,1.8,5.0,0.0,0.0,16,5,0.6185346833505526
16,2.0,5.0,0.0,0.0,16,5,0.6185346833505526
16,0.6,6.0,0.0,0.0,16,5,0.6271477663131956
16,0.8,6.0,0.0,0.0,16,5,0.6899744811276124
16,1.0,6.0,0.0,0.0,16,5,0.7026606543447316
16,1.2,6.0,0.0,0.0,16,5,0.6637386974043528
16,1.4,6.0,0.0,0.0,16,5,0.6637386974043525
16,1.6,6.0,0.0,0.0,16,5,0.6547534606063192
16,1.8,6.0,0.0,0.0,16,5,0.641067406334817
16,2.0,6.0,0.0,0.0,16,5,0.641067406334817
16,0.6,7.0,0.0,0.0,16,5,0.6471800492334971
16,0.8,7.0,0.0,0.0,16,5,0.71775105695774
16,1.0,7.0,0.0,0.0,16,5,0.731713446758121
16,1.2,7.0,0.0,0.0,16,5,0.6885466133829795
16,1.4,7.0,0.0,0.0,16,5,0.6885466133829795
16,1.6,7.0,0.0,0.0,16,5,0.6784519491420181
16,1.8,7.0,0.0,0.0,16,5,0.6629943263558578
16,2.0,7.0,0.0,0.0,16,5,0.6629943263558578
16,0.6,8.0,0.0,0.0,16,5,0.6667080326661231
16,0.8,8.0,0.0,0.0,16,5,0.743962491324758
16,1.0,8.0,0.0,0.0,16,5,0.7589015434364682
16,1.2,8.0,0.0,0.0,16,5,0.712317575644865
16,1.4,8.0,0.0,0.0,16,5,0.712317575644865
16,1.6,8.0,0.0,0.0,16,5,0.7012659173938621
16,1.8,8.0,0.0,0.0,16,5,0.6842415191748622
16,2.0,8.0,0.0,0.0,16,5,0.6842415191748622
